"tenured","profnumber","minority","age","beautyf2upper","beautyflowerdiv","beautyfupperdiv","beautym2upper","beautymlowerdiv","beautymupperdiv","btystdave","btystdf2u","btystdfl","btystdfu","btystdm2u","btystdml","btystdmu","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","courseevaluation","didevaluation","female","formal","fulldept","lower","multipleclass","nonenglish","onecredit","percentevaluating","profevaluation","students","tenuretrack","blkandwhite","btystdvariance","btystdavepos","btystdaveneg","fit_m1","fit_m2","fit_m3","resid_m1","resid_m2","resid_m3"
"0","49","0",50,5,2,3,4,2,3,-0.744618,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8,23,"1","0","1","0","0","0","0",95.83334,3.9,24,"0","0",0.6433402,0,-0.744618,3.98335497509379,3.98152227799178,0.479191756950744,-0.0833549750937874,-0.0815222779917772,-1.14225510333331
"0","49","0",50,5,2,3,4,2,3,-0.744618,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8,19,"1","0","1","0","0","0","0",90.47619,3.6,21,"0","0",0.6433402,0,-0.744618,3.98335497509379,3.98152227799178,0.463563748636862,-0.383354975093787,-0.381522277991777,-1.1160712765347
"0","49","0",50,5,2,3,4,2,3,-0.744618,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8,18,"1","0","1","0","0","0","0",64.28571,3.4,28,"0","0",0.6433402,0,-0.744618,3.0712444844562,3.06869328521346,0.581498620963918,0.328755515543798,0.331306714786538,-1.31990537075221
"0","49","0",50,5,2,3,4,2,3,-0.744618,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,23,"1","0","1","0","0","0","0",79.31035,4.4,29,"0","0",0.6433402,0,-0.744618,4.1657770732213,4.16408807654744,0.479488357006294,0.234222926778695,0.23591192345256,-1.1427537112723
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,81,"0","0","1","0","0","0","0",91.01124,4.1,89,"1","0",1.171195,0,-0.744744,4.1671986983444,4.16878074531368,0.708900503819974,-0.0671986983443968,-0.0687807453136839,0.82950599203951
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,74,"0","0","1","0","0","0","0",90.2439,3.6,82,"1","0",1.171195,0,-0.744744,3.7111434530256,3.71236624892453,0.739599087955434,-0.111143453025603,-0.112366248924525,0.776720043038875
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.4,102,"0","0","1","0","0","0","0",83.60656,3.5,122,"1","0",1.171195,0,-0.744744,3.61993240396185,3.62108334964669,0.745480782428059,-0.119932403961845,-0.121083349646694,0.766454073258726
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,94,"0","0","1","0","0","0","0",71.75572,4.1,131,"1","0",1.171195,0,-0.744744,4.1671986983444,4.16878074531368,0.708900503819974,-0.0671986983443968,-0.0687807453136839,0.82950599203951
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,89,"0","0","1","0","0","0","0",78.07018,3.8,114,"1","0",1.171195,0,-0.744744,3.7111434530256,3.71236624892453,0.747571331014447,0.0888565469743963,0.0876337510754746,0.762791651978171
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8,133,"0","0","1","0","0","0","0",89.26174,4,149,"1","0",1.171195,0,-0.744744,3.98477660021688,3.98621494675802,0.725615919796029,0.0152233997831206,0.0137850532419801,0.800917524143322
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",4.7,22,"0","0","1","0","1","0","0",95.65218,4.8,23,"1","0",1.171195,0,-0.744744,4.80567604179071,4.8077610402585,0.662550286639719,-0.00567604179070713,-0.00776104025850444,0.907368524515271
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,78,"0","0","1","0","0","0","0",79.59184,4.2,98,"1","0",1.171195,0,-0.744744,4.07598764928064,4.07749784603585,0.723648542795764,0.124012350719362,0.122502153964148,0.804300245663336
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",4.5,22,"0","0","1","0","1","0","0",81.48148,4.6,27,"1","0",1.171195,0,-0.744744,4.62325394366319,4.62519524170284,0.676167468023762,-0.0232539436631898,-0.0251952417028418,0.884663212592399
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",4.2,27,"0","0","1","0","1","0","0",90,4.3,30,"1","0",1.171195,0,-0.744744,4.34962079647191,4.35134654386935,0.696041001018112,-0.0496207964719133,-0.0513465438693474,0.85128927031184
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",4.7,27,"0","0","1","0","1","0","0",90,4.8,30,"1","0",1.171195,0,-0.744744,4.80567604179071,4.8077610402585,0.662550286639719,-0.00567604179070713,-0.00776104025850444,0.907368524515271
"1","50","0",52,5,4,3,3,2,2,-0.7447439,-0.1878249,-0.0735065,-1.06128,-1.131904,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,60,"0","0","1","0","0","0","0",86.95652,3.8,69,"1","0",1.171195,0,-0.744744,4.1671986983444,4.16878074531368,0.695789508932376,-0.367198698344397,-0.368780745313684,0.851713677339588
"0","51","0",33,9,3,7,7,4,5,0.6361284,1.720883,-0.6050149,0.8758139,1.286255,0.2750198,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8,10,"1","0","1","0","0","0","0",100,4.9,10,"1","1",3.466259,0.636128,0,4.96142690223864,4.95324965363925,0.13905634717151,-0.0614269022386384,-0.0532496536392539,-0.547222478641548
"0","51","0",33,9,3,7,7,4,5,0.6361284,1.720883,-0.6050149,0.8758139,1.286255,0.2750198,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8,10,"1","0","1","0","0","0","0",90.90909,4.9,11,"1","1",3.466259,0.636128,0,4.96142690223864,4.95324965363925,0.13905634717151,-0.0614269022386384,-0.0532496536392539,-0.547222478641548
"0","51","0",33,9,3,7,7,4,5,0.6361284,1.720883,-0.6050149,0.8758139,1.286255,0.2750198,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.4,10,"1","0","1","0","0","0","0",71.42857,4.8,14,"1","1",3.466259,0.636128,0,4.5965827059836,4.58811805652793,0.162824818627783,0.203417294016395,0.211881943472071,-0.596191133196676
"0","51","0",33,9,3,7,7,4,5,0.6361284,1.720883,-0.6050149,0.8758139,1.286255,0.2750198,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.7,7,"1","0","1","0","0","0","0",63.63636,4.7,11,"1","1",3.466259,0.636128,0,4.87021585317488,4.86196675436142,0.140240938547828,-0.170215853174881,-0.161966754361423,-0.549732826178613
"0","51","0",33,9,3,7,7,4,5,0.6361284,1.720883,-0.6050149,0.8758139,1.286255,0.2750198,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,14,"1","0","1","0","0","0","0",100,4.6,14,"1","1",3.466259,0.636128,0,4.68779375504736,4.67940095580576,0.150479097609647,-0.0877937550473638,-0.0794009558057605,-0.571108978482305
"1","52","0",57,6,5,6,5,5,7,0.5434852,0.2893519,0.4580018,0.3915404,0.0771755,0.8625621,1.182279,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,36,"0","0","1","0","1","0","0",87.80488,4.4,41,"1","1",0.8222913,0.543485,0,4.33153166285073,4.3340234900843,0.780855330541481,0.0684683371492687,0.0659765099157008,0.703371000942283
"1","52","0",57,6,5,6,5,5,7,0.5434852,0.2893519,0.4580018,0.3915404,0.0771755,0.8625621,1.182279,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.4,72,"0","0","1","0","0","0","0",81.81818,4.5,88,"1","1",0.8222913,0.543485,0,4.51395376097825,4.51658928863996,0.766421826787506,-0.0139537609782483,-0.0165892886399623,0.729414248698544
"1","52","0",57,6,5,6,5,5,7,0.5434852,0.2893519,0.4580018,0.3915404,0.0771755,0.8625621,1.182279,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,63,"0","0","1","0","0","0","0",80.76923,4.2,78,"1","1",0.8222913,0.543485,0,4.24032061378697,4.24274059080647,0.782537831352282,-0.0403206137869727,-0.0427405908064671,0.700304235258388
"1","53","0",38,9,6,8,7,4,5,0.9825948,1.720883,0.9895102,1.360087,1.286255,0.2750198,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,109,"1","1","1","1","0","0","0",69.42675,4.6,157,"1","1",1.797135,0.982595,0,4.39247506677226,4.3935554165479,0.239651759040297,0.207524933227742,0.2064445834521,1.6903067256357
"1","53","0",38,9,6,8,7,4,5,0.9825948,1.720883,0.9895102,1.360087,1.286255,0.2750198,0.2638144,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8,54,"1","1","1","0","1","0","0",79.41177,4.9,68,"1","1",1.797135,0.982595,0,4.93974136115481,4.94125281221489,0.197512347410145,-0.0397413611548085,-0.0412528122148883,1.80108532727508
"1","53","0",38,9,6,8,7,4,5,0.9825948,1.720883,0.9895102,1.360087,1.286255,0.2750198,0.2638144,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.4,51,"1","1","1","0","1","0","0",76.1194,4.8,67,"1","1",1.797135,0.982595,0,4.57489716489977,4.57612121510356,0.228619275446916,0.225102835100225,0.223878784896437,1.7179622880819
"1","53","0",38,9,6,8,7,4,5,0.9825948,1.720883,0.9895102,1.360087,1.286255,0.2750198,0.2638144,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.7,61,"1","1","1","0","1","0","0",76.25,4.8,80,"1","1",1.797135,0.982595,0,4.84853031209105,4.84996991293706,0.202434399208089,-0.0485303120910512,-0.0499699129370574,1.78736644225413
"1","53","0",38,9,6,8,7,4,5,0.9825948,1.720883,0.9895102,1.360087,1.286255,0.2750198,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,102,"1","1","1","1","0","0","0",74.45255,4.6,137,"1","1",1.797135,0.982595,0,4.39247506677226,4.3935554165479,0.239651759040297,0.207524933227742,0.2064445834521,1.6903067256357
"1","53","0",38,9,6,8,7,4,5,0.9825948,1.720883,0.9895102,1.360087,1.286255,0.2750198,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,58,"1","1","1","0","0","0","0",84.05797,4.7,69,"1","1",1.797135,0.982595,0,4.66610821396353,4.66740411438139,0.216071861425598,0.0338917860364667,0.0325958856186057,1.75051091675684
"0","54","0",34,4,2,1,1,1,1,-1.538843,-0.6650018,-1.136523,-2.029827,-2.340983,-1.487607,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.4,46,"1","0","0","1","0","0","0",57.5,3.8,80,"1","0",1.813754,0,-1.53884,3.67654289504758,3.6718244529926,0.223490497807924,0.123457104952416,0.128175547007397,-0.711261413631003
"0","54","0",34,4,2,1,1,1,1,-1.538843,-0.6650018,-1.136523,-2.029827,-2.340983,-1.487607,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,53,"1","0","0","1","0","0","0",58.88889,4,90,"1","0",1.813754,0,-1.53884,3.95017604223886,3.9456731508261,0.20445995678152,0.0498239577611401,0.0543268491739024,-0.676363948331797
"0","54","0",34,4,2,1,1,1,1,-1.538843,-0.6650018,-1.136523,-2.029827,-2.340983,-1.487607,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,19,"1","0","0","0","0","0","0",55.88235,4.1,34,"1","0",1.813754,0,-1.53884,3.8589649931751,3.85439025154827,0.21651930394714,0.241035006824899,0.245609748451733,-0.698582644479822
"0","54","0",34,4,2,1,1,1,1,-1.538843,-0.6650018,-1.136523,-2.029827,-2.340983,-1.487607,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,41,"1","0","0","0","0","0","0",56.16438,4,73,"1","0",1.813754,0,-1.53884,4.13259814036638,4.12823894938176,0.188161847503686,-0.132598140366376,-0.128238949381761,-0.645684564277431
"0","54","0",34,4,2,1,1,1,1,-1.538843,-0.6650018,-1.136523,-2.029827,-2.340983,-1.487607,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,25,"1","0","0","0","0","0","0",56.81818,4.1,44,"1","0",1.813754,0,-1.53884,4.13259814036638,4.12823894938176,0.191376467797678,-0.0325981403663764,-0.0282389493817616,-0.651800306530847
"0","55","0",34,7,6,7,6,6,8,1.067531,0.7665288,0.9895102,0.8758139,0.6817153,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,16,"0","0","0","0","1","0","0",80,4.1,20,"1","0",0.7581155,1.06753,0,3.95413955336166,3.95196882874568,0.384292084288353,0.145860446638343,0.148031171254321,-0.984868103560184
"0","55","0",34,7,6,7,6,6,8,1.067531,0.7665288,0.9895102,0.8758139,0.6817153,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,20,"0","0","0","1","0","0","0",57.14286,3.6,35,"1","0",0.7581155,1.06753,0,3.31566220991535,3.31298853380086,0.446657637908737,0.284337790084654,0.287011466199143,-1.08791393905987
"0","56","0",32,3,3,7,3,3,3,-0.4143639,-1.142179,-0.6050149,1.360087,-1.131904,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,69,"0","1","0","1","0","0","0",41.07143,3.9,168,"1","1",4.297712,0,-0.414364,3.879426181152,3.86761515098187,0.34750963123937,0.0205738188479958,0.0323848490181344,-0.924076728864365
"0","56","0",32,3,3,7,3,3,3,-0.4143639,-1.142179,-0.6050149,1.360087,-1.131904,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,98,"0","1","0","1","0","0","0",39.67611,3.8,247,"1","1",4.297712,0,-0.414364,3.879426181152,3.86761515098187,0.342784144287424,-0.0794261811520043,-0.0676151509818657,-0.916234431736458
"0","56","0",32,3,3,8,3,3,3,-0.4143639,-1.142179,-0.6050149,1.360087,-1.131904,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,20,"0","1","0","0","1","0","0",90.90909,4.4,22,"1","1",4.297712,0,-0.414364,4.51790352459831,4.50659544592669,0.29169020429691,-0.117903524598313,-0.106595445926686,-0.830510344835611
"0","56","0",32,3,3,8,3,3,3,-0.4143639,-1.142179,-0.6050149,1.360087,-1.131904,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,72,"0","1","0","0","0","0","0",69.90292,4.7,103,"1","1",4.297712,0,-0.414364,4.70032562272583,4.68916124448235,0.283368010361839,-0.000325622725831032,0.0108387555176508,-0.816324487260561
"1","57","0",42,8,5,5,5,6,8,0.7962944,1.243706,0.4580018,-0.092733,0.0771755,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,51,"1","0","0","0","0","0","0",62.19512,4.1,82,"1","0",2.763981,0.796294,0,4.10776475233328,4.10584827568637,0.317103348230504,-0.00776475233328355,-0.00584827568636737,1.51560386551574
"1","58","0",43,5,2,3,4,3,3,-0.6466943,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.6,18,"1","0","0","0","0","0","0",51.42857,4.7,35,"1","0",0.7483485,0,-0.646694,4.7373235811392,4.74136395987418,0.285131814889107,-0.0373235811392032,-0.041363959874178,1.58417404173575
"1","58","0",43,5,2,3,4,3,3,-0.6466943,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,26,"1","0","0","1","0","0","0",76.47059,4.3,34,"1","0",0.7483485,0,-0.646694,4.28126833582041,4.28494946348502,0.322042033091874,0.0187316641795885,0.0150505365149796,1.50537251496406
"1","58","0",43,5,2,3,4,3,3,-0.6466943,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,28,"1","0","0","1","0","0","0",75.67567,4.4,37,"1","0",0.7483485,0,-0.646694,4.37247938488417,4.37623236276285,0.315361713348868,0.0275206151158303,0.0237676372371478,1.51923336100736
"1","58","0",43,5,2,3,4,3,3,-0.6466943,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,13,"1","0","0","1","0","0","0",92.85714,4.5,14,"1","0",0.7483485,0,-0.646694,4.28126833582041,4.28494946348502,0.331238673318714,0.218731664179589,0.21505053651498,1.48655043373654
"1","58","0",43,5,2,3,4,3,3,-0.6466943,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.1,174,"1","0","0","1","0","0","0",65.41354,3.1,266,"1","0",0.7483485,0,-0.646694,3.36915784518283,3.3721204707067,0.382595336084241,-0.269157845182825,-0.272120470706704,1.3862015813778
"1","58","0",43,5,2,3,4,3,3,-0.6466943,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,171,"1","0","0","1","0","0","0",67.32284,3.7,254,"1","0",0.7483485,0,-0.646694,3.82521309050162,3.82853496709586,0.351722802232946,-0.125213090501618,-0.128534967095862,1.44562229318481
"1","58","0",43,5,2,3,4,3,3,-0.6466943,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,10,"1","0","0","0","0","0","0",76.92308,4.5,13,"1","0",0.7483485,0,-0.646694,4.37247938488417,4.37623236276285,0.319893170109705,0.12752061511583,0.123767637237147,1.50981335424857
"1","58","0",43,5,2,3,4,3,3,-0.6466943,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,166,"1","0","0","1","0","0","0",58.86525,3,282,"1","0",0.7483485,0,-0.646694,3.27794679611907,3.28083757142887,0.389888805728815,-0.277946796119066,-0.280837571428873,1.37251134350641
"1","58","0",43,5,2,3,4,3,3,-0.6466943,-0.1878249,-1.136523,-1.06128,-0.5273642,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,17,"1","0","0","0","0","0","0",100,4.6,17,"1","0",0.7483485,0,-0.646694,4.37247938488417,4.37623236276285,0.324458881904934,0.22752061511583,0.223767637237147,1.50039758932359
"0","59","0",35,3,4,3,5,4,3,-0.4299034,-1.142179,-0.0735065,-1.06128,0.0771755,0.2750198,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.4,22,"0","0","1","1","0","1","0",52.38095,3.6,42,"1","1",1.837548,0,-0.429903,3.68001914717981,3.67465552015517,0.416626721345635,-0.0800191471798093,-0.0746555201551735,-1.03819846405587
